text,cible
Le service client ne fournit aucune aide utile.,negatif
Le logiciel est trop cher pour ce qu'il propose.,negatif
Le produit est vraiment décevant.,negatif
L'application est pleine de défauts techniques.,negatif
Le service client n'a pas de solution pour mes problèmes.,negatif
Le produit a des problèmes de compatibilité.,negatif
L'outil ne fonctionne pas sur tous les appareils.,negatif
Le produit se bloque constamment.,negatif
Le support technique est inefficace et non réactif.,negatif
L'application ne répond pas à mes attentes.,negatif
Le produit est beaucoup moins performant que prévu.,negatif
Le service client est exécrable.,negatif
Le logiciel est extrêmement lent et bug fréquemment.,negatif
"L'interface est mal conçue, ce n'est pas agréable à utiliser.",negatif
L'application ne prend pas en charge les dernières versions des systèmes d'exploitation.,negatif
Le produit est plein de défauts et de problèmes non corrigés.,negatif
Le service client met une éternité à répondre.,negatif
Le logiciel plante sans arrêt.,negatif
L'application est beaucoup trop complexe pour des utilisateurs débutants.,negatif
Le produit ne correspond pas à mes attentes.,negatif
"Le service client est déplorable, aucun suivi.",negatif
L'application se bloque dès que j'essaie de l'utiliser.,negatif
Le produit ne fournit pas le niveau de performance promis.,negatif
Le logiciel a de nombreux problèmes de sécurité.,negatif
Le produit est trop lourd à utiliser au quotidien.,negatif
L'interface est mal optimisée et pas pratique.,negatif
Le service client est totalement inutile.,negatif
Le produit manque de fiabilité.,negatif
L'application ne se connecte pas correctement.,negatif
Le support est trop lent à répondre aux demandes urgentes.,negatif
Le produit est trop cher pour la qualité offerte.,negatif
L'application prend trop de temps à se charger.,negatif
Le service client est inefficace et ne résout pas les problèmes.,negatif
"Le produit est très décevant, il ne fait pas ce qu'il doit faire.",negatif
Le logiciel est trop compliqué à configurer.,negatif
L'application est trop lente et ne fonctionne pas correctement.,negatif
Le service client ne fait rien pour résoudre mes problèmes.,negatif
Le produit manque de fonctionnalités importantes pour le travail quotidien.,negatif
"Le produit ne répond pas aux attentes, très déçu.",negatif
"L'application plante trop souvent, c'est frustrant.",negatif
Le service client est totalement incompétent.,negatif
Le produit manque de stabilité et se bloque fréquemment.,negatif
L'interface utilisateur est trop complexe et déroutante.,negatif
Le logiciel est trop cher pour ce qu'il offre.,negatif
Le produit ne fonctionne pas correctement avec mon appareil.,negatif
Le service client met des jours à répondre.,negatif
"Le produit est lent, et cela impacte ma productivité.",negatif
"L'application n'est pas assez intuitive, difficile à utiliser.",negatif
Le produit n'est pas du tout ce que j'attendais.,negatif
Le support technique ne résout pas les problèmes.,negatif
Le produit est bourré de bugs qui n'ont jamais été corrigés.,negatif
Le produit est trop compliqué à configurer.,negatif
Le service client ne prend pas en compte mes préoccupations.,negatif
Le produit manque d'options importantes.,negatif
L'interface graphique est mal conçue et difficile à naviguer.,negatif
Le produit prend beaucoup trop de temps à charger.,negatif
"Le service client est totalement inutile, aucune aide.",negatif
"L'application manque de sécurité, ce n'est pas rassurant.",negatif
Le produit ne correspond pas à la description donnée.,negatif
L'interface est trop lente et pas réactive.,negatif
Le produit est trop instable pour être utilisé quotidiennement.,negatif
"Le logiciel n'est pas assez fiable, il plante tout le temps.",negatif
Le support technique ne me répond jamais.,negatif
Le produit est trop cher pour la qualité fournie.,negatif
L'application ne fonctionne pas bien avec d'autres outils.,negatif
Le service client est injoignable.,negatif
Le produit est mal optimisé pour les appareils plus anciens.,negatif
L'application a trop de bugs et de problèmes techniques.,negatif
"Le support est très lent, je dois attendre des jours pour une réponse.",negatif
"L'interface est mal pensée, il est difficile de trouver ce que je cherche.",negatif
Le produit ne répond pas du tout à mes besoins.,negatif
Le service client est incompréhensible et incompétent.,negatif
Le produit est trop lent pour être efficace.,negatif
"L'application ne s'ouvre pas, elle plante dès que je l'ouvre.",negatif
L'application n'est pas compatible avec toutes les versions de système.,negatif
"Le produit a une performance médiocre, ça ne vaut pas le coup.",negatif
Le service client est extrêmement lent et peu professionnel.,negatif
Le logiciel manque de certaines fonctionnalités cruciales.,negatif
Le produit n'est pas assez sécurisé pour un usage professionnel.,negatif
L'application se ferme tout le temps sans raison.,negatif
Le support technique ne m'a jamais fourni une solution satisfaisante.,negatif
Le produit est plein de défauts et ne fonctionne pas correctement.,negatif
"Le service client me fait perdre du temps, sans résultats.",negatif
L'application est lente et prend trop de ressources.,negatif
Le produit n'est pas optimisé pour une utilisation mobile.,negatif
Le service client me donne des réponses génériques sans résoudre mon problème.,negatif
Le produit manque de fiabilité et de cohérence.,negatif
L'interface est vieillotte et nécessite une refonte.,negatif
Le produit n'est pas assez robuste pour un usage intensif.,negatif
L'application consomme trop de mémoire et ralentit mon appareil.,negatif
Le produit se bloque à chaque utilisation.,negatif
Le support technique est difficile à joindre.,negatif
"Le produit manque de documentation, c'est frustrant.",negatif
L'application se met à jour automatiquement sans mon consentement.,negatif
Le produit est tellement lent qu'il est inutilisable.,negatif
Le service client est très mal organisé.,negatif
Le produit ne fonctionne pas correctement après chaque mise à jour.,negatif
"L'application ne répond pas à mes attentes, très déçu.",negatif
"Le support technique est inutile, il n'y a aucune aide concrète.",negatif
Le produit est trop compliqué pour les utilisateurs débutants.,negatif
Le logiciel a une interface désastreuse.,negatif
Le service client ne me donne jamais de réponse utile.,negatif
L'application est trop gourmande en données mobiles.,negatif
Le produit est de mauvaise qualité pour le prix payé.,negatif
L'interface utilisateur est déroutante et pas conviviale.,negatif
Le produit n'est pas compatible avec mes autres outils.,negatif
Le support est souvent en retard pour répondre aux problèmes.,negatif
Le produit est trop lourd et consomme beaucoup de ressources.,negatif
L'application est mal conçue et peu ergonomique.,negatif
Le produit est rempli de bugs non résolus depuis longtemps.,negatif
L'application nécessite une connexion Internet constante.,negatif
Le produit n'a pas été mis à jour depuis des mois.,negatif
Le service client est totalement déconnecté de la réalité.,negatif
"Le produit est décevant, il ne correspond pas à mes attentes.",negatif
"Très mauvais support client, impossible d'obtenir une réponse rapide.",negatif
L'interface de l'application est mal pensée et difficile à naviguer.,negatif
"Je suis déçu par la qualité du produit, beaucoup trop de bugs.",negatif
"Le service ne fonctionne pas comme annoncé, très frustrant.",negatif
"Trop de problèmes techniques, l'application ne fonctionne jamais correctement.",negatif
"La mise à jour a tout cassé, l'application est inutilisable.",negatif
Le produit est bien trop cher pour ce qu'il offre.,negatif
Le service client est lent et ne répond pas à mes demandes.,negatif
"Impossible de se connecter, l'application plante systématiquement.",negatif
Le produit est trop compliqué à utiliser pour des débutants.,negatif
Je n'ai eu aucune aide de la part du support technique.,negatif
"Le service ne respecte pas les délais annoncés, très déçu.",negatif
L'application manque de stabilité et se ferme sans prévenir.,negatif
Trop de bugs qui rendent le produit inutilisable.,negatif
"Le produit est trop lent, il prend trop de temps à charger.",negatif
Le service client ne me donne jamais de réponses satisfaisantes.,negatif
Il manque des fonctionnalités de base qui rendent l'utilisation compliquée.,negatif
"Le produit a des failles de sécurité, ce n'est pas acceptable.",negatif
Impossible de retrouver une solution sur le site d'aide.,negatif
Le produit ne fonctionne pas sur toutes les plateformes comme annoncé.,negatif
Le service client est complètement incompétent.,negatif
"L'application est trop lente, il faut des améliorations urgentes.",negatif
Le produit n'a pas du tout évolué avec les mises à jour récentes.,negatif
Le support technique est très difficile à joindre.,negatif
Les fonctionnalités annoncées ne sont même pas disponibles.,negatif
L'interface est obsolète et trop compliquée à comprendre.,negatif
Le produit a de nombreux défauts qui n'ont pas été corrigés.,negatif
Les problèmes techniques sont récurrents et non résolus.,negatif
Le produit n'est pas assez flexible et manque de personnalisation.,negatif
L'application est pleine de bugs et c'est un vrai casse-tête.,negatif
Le service est trop cher pour un produit de cette qualité.,negatif
"Il n'y a pas de solution à mes problèmes, je suis frustré.",negatif
L'application n'est pas du tout stable et plante constamment.,negatif
Le produit a des erreurs de fonctionnement qui ne sont toujours pas corrigées.,negatif
Je suis extrêmement déçu par le manque de support technique.,negatif
"L'interface est mal conçue, difficile de trouver ce que je cherche.",negatif
Le produit est beaucoup trop lent pour être efficace.,negatif
Je rencontre toujours des bugs majeurs à chaque utilisation.,negatif
"Il y a trop de déconnexions, je n'arrive même pas à finir mes tâches.",negatif
Le produit manque de fonctionnalités essentielles pour un travail efficace.,negatif
Le service client est injoignable pendant des jours.,negatif
Le produit est trop lourd pour fonctionner correctement sur certains appareils.,negatif
"L'application ne répond pas à mes besoins, je regrette mon achat.",negatif
Le produit ne fonctionne même pas après une réinstallation.,negatif
L'interface est mal optimisée et manque d'ergonomie.,negatif
"Le support technique m'a donné des réponses inutiles, rien ne fonctionne.",negatif
Le produit prend beaucoup trop de ressources système.,negatif
Impossible de résoudre mes problèmes malgré plusieurs demandes d'assistance.,negatif
"L'application ne fonctionne pas comme prévu, trop de bugs à corriger.",negatif
Le service client ne comprend même pas mes demandes.,negatif
Le produit est très mal conçu et ne tient pas ses promesses.,negatif
Je ne peux pas utiliser le produit dans un environnement professionnel.,negatif
L'application est remplie de défauts et manque de mises à jour importantes.,negatif
Le produit est beaucoup trop cher pour ses capacités limitées.,negatif
"Le support client est insatisfaisant, aucun progrès n'a été fait.",negatif
"Le produit se bloque constamment, ce qui rend le travail difficile.",negatif
L'application n'est pas suffisamment sécurisée.,negatif
Le produit est défaillant et met du temps à répondre.,negatif
Le service client ne me donne aucune réponse utile.,negatif
Le produit est bourré de bugs que l'équipe ne corrige pas.,negatif
L'interface est trop chargée et difficile à utiliser.,negatif
"Le produit est une vraie déception, je m'attendais à beaucoup mieux.",negatif
Le service ne correspond absolument pas à ce qui est décrit sur le site.,negatif
Le produit ne fonctionne pas bien sur certaines versions d'OS.,negatif
Je suis constamment confronté à des erreurs qui ne sont jamais résolues.,negatif
L'application prend trop de temps pour effectuer même les tâches simples.,negatif
Le produit est loin d'être aussi performant que ce que l'on m'a promis.,negatif
Le service client est trop lent et répond à côté des problèmes.,negatif
Le service client ne sait pas comment résoudre les problèmes techniques.,negatif
"Le produit est peu fiable, il échoue souvent à faire ce qu'il est censé faire.",negatif
L'application n'est pas pratique et a une mauvaise expérience utilisateur.,negatif
Le produit se déconnecte régulièrement sans raison.,negatif
Je suis déçu par la qualité générale du produit et du service.,negatif
L'application ne répond plus après la dernière mise à jour.,negatif
Le produit est trop instable pour une utilisation quotidienne.,negatif
Le service client ne respecte pas ses engagements de temps de réponse.,negatif
"Le produit ne fait pas ce que je voulais, beaucoup trop de limitations.",negatif
"L'interface est lente à charger, ce qui rend l'expérience frustrante.",negatif
Je ne recommande pas ce produit à cause de tous ses défauts.,negatif
"Le produit manque de fiabilité, trop de dysfonctionnements.",negatif
"Le service client est déplorable, aucune solution à mes problèmes.",negatif
"L'application est mal conçue, je me perds à chaque utilisation.",negatif
Le produit n'est pas adapté à mes besoins professionnels.,negatif
Le produit est tout simplement inutilisable en l'état.,negatif
"Le service client me fait perdre mon temps, aucune aide efficace.",negatif
Le produit a de nombreux problèmes qui ne sont pas pris en charge.,negatif
L'application ne se lance même pas après l'installation.,negatif
"Le service est trop compliqué à utiliser, même pour des utilisateurs expérimentés.",negatif
